stringId_A	stringId_B	preferredName_A	preferredName_B	ncbiTaxonId	score	nscore	fscore	pscore	ascore	escore	dscore	tscore
9606.ENSP00000295108	9606.ENSP00000368014	NEUROD1	PAX4	9606	0.945	0	0	0	0.121	0.045	0	0.94
9606.ENSP00000295108	9606.ENSP00000388940	NEUROD1	TCF12	9606	0.994	0	0	0	0	0.978	0	0.729
9606.ENSP00000295228	9606.ENSP00000401907	INHBB	BMPR1B	9606	0.948	0	0	0	0.077	0.126	0.9	0.432
9606.ENSP00000295448	9606.ENSP00000321951	GNPDA2	FAIM2	9606	0.777	0	0	0	0.074	0	0	0.77
9606.ENSP00000295448	9606.ENSP00000308339	GNPDA2	SEC16B	9606	0.872	0	0	0	0	0	0	0.872
9606.ENSP00000295448	9606.ENSP00000299766	GNPDA2	MC4R	9606	0.874	0	0	0	0.042	0	0	0.874
9606.ENSP00000295448	9606.ENSP00000418823	GNPDA2	FTO	9606	0.88	0	0	0	0.042	0	0	0.88
9606.ENSP00000295448	9606.ENSP00000350364	GNPDA2	NEGR1	9606	0.931	0	0	0	0.054	0	0	0.931
9606.ENSP00000295448	9606.ENSP00000494664	GNPDA2	HK1	9606	0.938	0	0	0	0.098	0	0.9	0.377
9606.ENSP00000295886	9606.ENSP00000332208	NKX6-1	RFX6	9606	0.801	0	0	0	0.085	0	0	0.791
9606.ENSP00000295886	9606.ENSP00000400341	NKX6-1	FOXA2	9606	0.827	0	0	0	0	0	0	0.827
9606.ENSP00000295886	9606.ENSP00000380432	NKX6-1	INS	9606	0.837	0	0	0	0.084	0.096	0	0.819
9606.ENSP00000295886	9606.ENSP00000302630	NKX6-1	ONECUT1	9606	0.849	0	0	0	0.093	0	0.5	0.693
9606.ENSP00000295886	9606.ENSP00000370421	NKX6-1	PDX1	9606	0.853	0	0	0.107	0.139	0.076	0.75	0.301
9606.ENSP00000295886	9606.ENSP00000323568	NKX6-1	SLC2A2	9606	0.862	0	0	0	0.052	0	0	0.861
9606.ENSP00000295900	9606.ENSP00000347184	ATXN7	HTT	9606	0.779	0	0	0	0	0	0	0.779
9606.ENSP00000296575	9606.ENSP00000390436	HHIP	GLI2	9606	0.821	0	0	0	0.048	0	0	0.82
9606.ENSP00000296575	9606.ENSP00000332353	HHIP	PTCH1	9606	0.969	0	0	0	0	0.362	0	0.954
9606.ENSP00000296597	9606.ENSP00000483888	NDUFAF2	NDUFB1	9606	0.713	0	0	0	0.136	0	0.5	0.39
9606.ENSP00000296597	9606.ENSP00000339720	NDUFAF2	NDUFA4	9606	0.72	0	0	0	0.101	0.225	0.467	0.335
9606.ENSP00000296597	9606.ENSP00000362058	NDUFAF2	NDUFS5	9606	0.742	0	0	0	0.223	0	0.5	0.389
9606.ENSP00000296597	9606.ENSP00000354728	NDUFAF2	MT-ND4L	9606	0.756	0	0	0	0	0	0.69	0.246
9606.ENSP00000296597	9606.ENSP00000419087	NDUFAF2	NDUFB2	9606	0.864	0	0	0	0.084	0	0.838	0.16
9606.ENSP00000296597	9606.ENSP00000418438	NDUFAF2	NDUFA3	9606	0.878	0	0	0	0.108	0	0.838	0.227
9606.ENSP00000296597	9606.ENSP00000369176	NDUFAF2	NDUFB6	9606	0.898	0	0	0	0.187	0	0.838	0.287
9606.ENSP00000296597	9606.ENSP00000441126	NDUFAF2	NDUFC1	9606	0.9	0	0	0	0.153	0	0.838	0.328
9606.ENSP00000296597	9606.ENSP00000379430	NDUFAF2	NDUFAF6	9606	0.913	0	0	0	0.057	0	0.5	0.831
9606.ENSP00000296597	9606.ENSP00000389160	NDUFAF2	NDUFA11	9606	0.93	0	0	0	0.151	0	0.722	0.73
9606.ENSP00000296597	9606.ENSP00000458770	NDUFAF2	NDUFAB1	9606	0.941	0	0	0	0.204	0.319	0.838	0.411
9606.ENSP00000296597	9606.ENSP00000354665	NDUFAF2	MT-ND6	9606	0.943	0	0	0	0	0	0.838	0.663
9606.ENSP00000296597	9606.ENSP00000362873	NDUFAF2	NDUFA8	9606	0.95	0	0	0	0.199	0.507	0.838	0.318
9606.ENSP00000296597	9606.ENSP00000423673	NDUFAF2	NDUFA13	9606	0.955	0	0	0	0.11	0.507	0.838	0.444
9606.ENSP00000296597	9606.ENSP00000407336	NDUFAF2	NDUFB3	9606	0.956	0	0	0	0.187	0.507	0.838	0.403
9606.ENSP00000296597	9606.ENSP00000355046	NDUFAF2	MT-ND2	9606	0.957	0	0	0	0.102	0.305	0.838	0.629
9606.ENSP00000296597	9606.ENSP00000301457	NDUFAF2	NDUFA7	9606	0.959	0	0	0	0.105	0.478	0.838	0.521
9606.ENSP00000296597	9606.ENSP00000354813	NDUFAF2	MT-ND5	9606	0.961	0	0	0	0.108	0.305	0.838	0.661
9606.ENSP00000296597	9606.ENSP00000482543	NDUFAF2	NDUFA6	9606	0.963	0	0	0	0.238	0.507	0.838	0.473
9606.ENSP00000296597	9606.ENSP00000323076	NDUFAF2	NDUFAF3	9606	0.965	0	0	0	0.076	0	0.838	0.785
9606.ENSP00000296597	9606.ENSP00000354961	NDUFAF2	MT-ND4	9606	0.965	0	0	0	0.108	0.507	0.838	0.577
9606.ENSP00000296597	9606.ENSP00000360492	NDUFAF2	NDUFA1	9606	0.968	0	0	0	0.105	0	0.838	0.8
9606.ENSP00000296597	9606.ENSP00000417142	NDUFAF2	NDUFA5	9606	0.968	0	0	0	0.258	0.507	0.838	0.523
9606.ENSP00000296597	9606.ENSP00000355206	NDUFAF2	MT-ND3	9606	0.97	0	0	0	0	0.507	0.838	0.654
9606.ENSP00000296597	9606.ENSP00000299166	NDUFAF2	NDUFB8	9606	0.971	0	0	0	0.099	0.714	0.838	0.403
9606.ENSP00000296597	9606.ENSP00000354687	NDUFAF2	MT-ND1	9606	0.973	0	0	0	0.14	0.507	0.838	0.656
9606.ENSP00000296597	9606.ENSP00000346196	NDUFAF2	NDUFV3	9606	0.974	0	0	0	0.083	0.435	0.935	0.323
9606.ENSP00000296597	9606.ENSP00000356972	NDUFAF2	NDUFS2	9606	0.987	0	0	0	0.067	0.507	0.838	0.852
9606.ENSP00000296597	9606.ENSP00000358272	NDUFAF2	NDUFAF4	9606	0.987	0	0	0	0.187	0.218	0.838	0.891
9606.ENSP00000296597	9606.ENSP00000497587	NDUFAF2	NDUFV1	9606	0.99	0	0	0	0.08	0.507	0.838	0.883
9606.ENSP00000296597	9606.ENSP00000315774	NDUFAF2	NDUFS8	9606	0.992	0	0	0	0.1	0.797	0.838	0.79
9606.ENSP00000296597	9606.ENSP00000392709	NDUFAF2	NDUFS1	9606	0.992	0	0	0	0.084	0.797	0.838	0.788
9606.ENSP00000296597	9606.ENSP00000327268	NDUFAF2	NDUFV2	9606	0.992	0	0	0	0.17	0.728	0.838	0.824
9606.ENSP00000296597	9606.ENSP00000296684	NDUFAF2	NDUFS4	9606	0.996	0	0	0	0.295	0.507	0.935	0.863
9606.ENSP00000296597	9606.ENSP00000330737	NDUFAF2	NDUFA12	9606	0.998	0	0	0	0.252	0	0.935	0.963
9606.ENSP00000296684	9606.ENSP00000377411	NDUFS4	NDUFA4L2	9606	0.709	0	0	0	0.303	0.066	0.467	0.261
9606.ENSP00000296684	9606.ENSP00000379430	NDUFS4	NDUFAF6	9606	0.856	0	0	0	0.049	0	0.5	0.721
9606.ENSP00000296684	9606.ENSP00000323076	NDUFS4	NDUFAF3	9606	0.947	0	0	0	0.075	0.221	0.838	0.602
9606.ENSP00000296684	9606.ENSP00000358272	NDUFS4	NDUFAF4	9606	0.958	0	0	0	0.134	0	0.838	0.724
9606.ENSP00000296684	9606.ENSP00000339720	NDUFS4	NDUFA4	9606	0.99	0	0	0	0.406	0.248	0.944	0.645
9606.ENSP00000296684	9606.ENSP00000354665	NDUFS4	MT-ND6	9606	0.995	0	0	0	0	0.894	0.851	0.733
9606.ENSP00000296684	9606.ENSP00000419087	NDUFS4	NDUFB2	9606	0.996	0	0	0	0.206	0.812	0.967	0.435
9606.ENSP00000296684	9606.ENSP00000483888	NDUFS4	NDUFB1	9606	0.996	0	0	0	0.43	0.894	0.9	0.461
9606.ENSP00000296684	9606.ENSP00000441126	NDUFS4	NDUFC1	9606	0.997	0	0	0	0.368	0.825	0.967	0.481
9606.ENSP00000296684	9606.ENSP00000354728	NDUFS4	MT-ND4L	9606	0.998	0	0	0	0	0.987	0.851	0.35
9606.ENSP00000296684	9606.ENSP00000423673	NDUFS4	NDUFA13	9606	0.999	0	0	0	0.709	0.998	0.967	0.746
9606.ENSP00000296684	9606.ENSP00000354961	NDUFS4	MT-ND4	9606	0.999	0	0	0	0.255	0.998	0.967	0.648
9606.ENSP00000296684	9606.ENSP00000355206	NDUFS4	MT-ND3	9606	0.999	0	0	0	0	0.991	0.967	0.713
9606.ENSP00000296684	9606.ENSP00000327268	NDUFS4	NDUFV2	9606	0.999	0	0	0	0.977	0.999	0.967	0.974
9606.ENSP00000296684	9606.ENSP00000392709	NDUFS4	NDUFS1	9606	0.999	0	0	0	0.885	0.999	0.967	0.984
9606.ENSP00000296684	9606.ENSP00000458770	NDUFS4	NDUFAB1	9606	0.999	0	0	0	0.737	0.991	0.967	0.555
9606.ENSP00000296684	9606.ENSP00000407336	NDUFS4	NDUFB3	9606	0.999	0	0	0	0.947	0.994	0.967	0.722
9606.ENSP00000296684	9606.ENSP00000299166	NDUFS4	NDUFB8	9606	0.999	0	0	0	0.955	0.998	0.967	0.729
9606.ENSP00000296684	9606.ENSP00000482543	NDUFS4	NDUFA6	9606	0.999	0	0	0	0.942	0.999	0.967	0.813
9606.ENSP00000296684	9606.ENSP00000417142	NDUFS4	NDUFA5	9606	0.999	0	0	0	0.975	0.994	0.967	0.776
9606.ENSP00000296684	9606.ENSP00000354813	NDUFS4	MT-ND5	9606	0.999	0	0	0	0.219	0.999	0.967	0.735
9606.ENSP00000296684	9606.ENSP00000330737	NDUFS4	NDUFA12	9606	0.999	0	0	0	0.99	0.999	0.967	0.863
9606.ENSP00000296684	9606.ENSP00000418438	NDUFS4	NDUFA3	9606	0.999	0	0	0	0.494	0.915	0.967	0.554
9606.ENSP00000296684	9606.ENSP00000354687	NDUFS4	MT-ND1	9606	0.999	0	0	0	0.257	0.998	0.967	0.632
9606.ENSP00000296684	9606.ENSP00000497587	NDUFS4	NDUFV1	9606	0.999	0	0	0	0.748	0.999	0.967	0.977
9606.ENSP00000296684	9606.ENSP00000355046	NDUFS4	MT-ND2	9606	0.999	0	0	0	0.163	0.988	0.967	0.709
9606.ENSP00000296684	9606.ENSP00000301457	NDUFS4	NDUFA7	9606	0.999	0	0	0	0.595	0.998	0.967	0.792
9606.ENSP00000296684	9606.ENSP00000360492	NDUFS4	NDUFA1	9606	0.999	0	0	0	0.397	0.921	0.967	0.874
9606.ENSP00000296684	9606.ENSP00000389160	NDUFS4	NDUFA11	9606	0.999	0	0	0	0.555	0.998	0.944	0.735
9606.ENSP00000296684	9606.ENSP00000315774	NDUFS4	NDUFS8	9606	0.999	0	0	0	0.929	0.999	0.967	0.924
9606.ENSP00000296684	9606.ENSP00000369176	NDUFS4	NDUFB6	9606	0.999	0	0	0	0.935	0.916	0.967	0.723
9606.ENSP00000296684	9606.ENSP00000346196	NDUFS4	NDUFV3	9606	0.999	0	0	0	0.169	0.999	0.967	0.864
9606.ENSP00000296684	9606.ENSP00000362058	NDUFS4	NDUFS5	9606	0.999	0	0	0	0.807	0.998	0.9	0.844
9606.ENSP00000296684	9606.ENSP00000356972	NDUFS4	NDUFS2	9606	0.999	0	0	0	0.922	0.998	0.967	0.956
9606.ENSP00000296684	9606.ENSP00000362873	NDUFS4	NDUFA8	9606	0.999	0	0	0	0.96	0.995	0.967	0.722
9606.ENSP00000296754	9606.ENSP00000321345	ERAP1	IL23R	9606	0.8	0	0	0	0	0	0	0.8
9606.ENSP00000297107	9606.ENSP00000389176	GALNT10	C1GALT1	9606	0.794	0	0	0	0.052	0	0.65	0.429
9606.ENSP00000297323	9606.ENSP00000410309	ADCY1	PDE1A	9606	0.754	0	0	0	0.084	0	0.65	0.296
9606.ENSP00000297323	9606.ENSP00000379098	ADCY1	CAMK2B	9606	0.77	0	0	0	0.201	0.063	0.65	0.229
9606.ENSP00000297323	9606.ENSP00000351957	ADCY1	PDE3A	9606	0.779	0	0	0	0.057	0.126	0.67	0.281
9606.ENSP00000297323	9606.ENSP00000342637	ADCY1	PDE4B	9606	0.788	0	0	0	0.055	0.126	0.67	0.313
9606.ENSP00000297323	9606.ENSP00000358513	ADCY1	CNR1	9606	0.912	0	0	0	0.083	0	0.9	0.125
9606.ENSP00000297581	9606.ENSP00000352561	DCSTAMP	CALCR	9606	0.711	0	0	0	0.044	0	0	0.71
9606.ENSP00000297581	9606.ENSP00000389377	DCSTAMP	NFATC1	9606	0.885	0	0	0	0	0	0	0.885
9606.ENSP00000298139	9606.ENSP00000385021	WRN	FANCL	9606	0.724	0	0	0	0.086	0	0	0.711
9606.ENSP00000299022	9606.ENSP00000422607	LIPC	ACSL1	9606	0.702	0	0	0	0	0.051	0.6	0.278
9606.ENSP00000299022	9606.ENSP00000363868	LIPC	ABCA1	9606	0.746	0	0	0	0	0.074	0	0.737
9606.ENSP00000299022	9606.ENSP00000350425	LIPC	APOA4	9606	0.796	0	0	0	0.053	0	0.54	0.571
9606.ENSP00000299022	9606.ENSP00000321334	LIPC	LPA	9606	0.872	0	0	0	0.372	0.045	0.54	0.593
9606.ENSP00000299022	9606.ENSP00000358223	LIPC	PNLIP	9606	0.935	0	0	0	0.042	0.198	0.9	0.257
9606.ENSP00000299022	9606.ENSP00000497642	LIPC	LPL	9606	0.957	0	0	0.061	0	0	0.9	0.588
9606.ENSP00000299022	9606.ENSP00000377900	LIPC	LIPF	9606	0.98	0	0	0	0.057	0	0.9	0.809
9606.ENSP00000299166	9606.ENSP00000377411	NDUFB8	NDUFA4L2	9606	0.821	0	0	0	0.564	0	0.467	0.294
9606.ENSP00000299166	9606.ENSP00000358272	NDUFB8	NDUFAF4	9606	0.889	0	0	0	0.062	0	0.838	0.327
9606.ENSP00000299166	9606.ENSP00000377033	NDUFB8	ATP5MC1	9606	0.91	0	0	0	0.747	0	0.4	0.455
9606.ENSP00000299166	9606.ENSP00000323076	NDUFB8	NDUFAF3	9606	0.936	0	0	0	0.14	0	0.893	0.357
9606.ENSP00000299166	9606.ENSP00000354728	NDUFB8	MT-ND4L	9606	0.989	0	0	0	0	0.894	0.851	0.41
9606.ENSP00000299166	9606.ENSP00000354665	NDUFB8	MT-ND6	9606	0.991	0	0	0	0	0.894	0.851	0.489
9606.ENSP00000299166	9606.ENSP00000483888	NDUFB8	NDUFB1	9606	0.995	0	0	0	0.366	0.894	0.9	0.44
9606.ENSP00000299166	9606.ENSP00000339720	NDUFB8	NDUFA4	9606	0.996	0	0	0	0.655	0.228	0.944	0.764
9606.ENSP00000299166	9606.ENSP00000441126	NDUFB8	NDUFC1	9606	0.998	0	0	0	0.329	0.825	0.967	0.64
9606.ENSP00000299166	9606.ENSP00000407336	NDUFB8	NDUFB3	9606	0.999	0	0	0	0.619	0.993	0.967	0.949
9606.ENSP00000299166	9606.ENSP00000392709	NDUFB8	NDUFS1	9606	0.999	0	0	0	0.668	0.988	0.967	0.788
9606.ENSP00000299166	9606.ENSP00000458770	NDUFB8	NDUFAB1	9606	0.999	0	0	0	0.685	0.994	0.967	0.736
9606.ENSP00000299166	9606.ENSP00000327268	NDUFB8	NDUFV2	9606	0.999	0	0	0	0.975	0.993	0.967	0.783
9606.ENSP00000299166	9606.ENSP00000354961	NDUFB8	MT-ND4	9606	0.999	0	0	0	0.216	0.994	0.967	0.688
9606.ENSP00000299166	9606.ENSP00000355206	NDUFB8	MT-ND3	9606	0.999	0	0	0	0	0.988	0.967	0.398
9606.ENSP00000299166	9606.ENSP00000423673	NDUFB8	NDUFA13	9606	0.999	0	0	0	0.957	0.988	0.967	0.76
9606.ENSP00000299166	9606.ENSP00000419087	NDUFB8	NDUFB2	9606	0.999	0	0	0	0.212	0.907	0.967	0.777
9606.ENSP00000299166	9606.ENSP00000330737	NDUFB8	NDUFA12	9606	0.999	0	0	0	0.981	0.998	0.967	0.592
9606.ENSP00000299166	9606.ENSP00000482543	NDUFB8	NDUFA6	9606	0.999	0	0	0	0.968	0.998	0.967	0.868
9606.ENSP00000299166	9606.ENSP00000354813	NDUFB8	MT-ND5	9606	0.999	0	0	0	0.246	0.99	0.967	0.527
9606.ENSP00000299166	9606.ENSP00000417142	NDUFB8	NDUFA5	9606	0.999	0	0	0	0.912	0.988	0.967	0.78
9606.ENSP00000299166	9606.ENSP00000301457	NDUFB8	NDUFA7	9606	0.999	0	0	0	0.784	0.915	0.967	0.904
9606.ENSP00000299166	9606.ENSP00000389160	NDUFB8	NDUFA11	9606	0.999	0	0	0	0.841	0.998	0.944	0.701
9606.ENSP00000299166	9606.ENSP00000360492	NDUFB8	NDUFA1	9606	0.999	0	0	0	0.556	0.917	0.967	0.676
9606.ENSP00000299166	9606.ENSP00000497587	NDUFB8	NDUFV1	9606	0.999	0	0	0	0.785	0.99	0.967	0.707
9606.ENSP00000299166	9606.ENSP00000354687	NDUFB8	MT-ND1	9606	0.999	0	0	0	0.256	0.988	0.967	0.655
9606.ENSP00000299166	9606.ENSP00000418438	NDUFB8	NDUFA3	9606	0.999	0	0	0	0.666	0.894	0.967	0.494
9606.ENSP00000299166	9606.ENSP00000355046	NDUFB8	MT-ND2	9606	0.999	0	0	0	0.101	0.966	0.967	0.478
9606.ENSP00000299166	9606.ENSP00000346196	NDUFB8	NDUFV3	9606	0.999	0	0	0	0.24	0.94	0.967	0.561
9606.ENSP00000299166	9606.ENSP00000362873	NDUFB8	NDUFA8	9606	0.999	0	0	0	0.974	0.995	0.967	0.735
9606.ENSP00000299166	9606.ENSP00000356972	NDUFB8	NDUFS2	9606	0.999	0	0	0	0.929	0.988	0.967	0.777
9606.ENSP00000299166	9606.ENSP00000362058	NDUFB8	NDUFS5	9606	0.999	0	0	0	0.844	0.998	0.9	0.635
9606.ENSP00000299166	9606.ENSP00000369176	NDUFB8	NDUFB6	9606	0.999	0	0	0	0.95	0.894	0.967	0.796
9606.ENSP00000299166	9606.ENSP00000315774	NDUFB8	NDUFS8	9606	0.999	0	0	0	0.977	0.989	0.967	0.892
9606.ENSP00000299299	9606.ENSP00000480291	PCBD1	HNF1B	9606	0.892	0	0	0	0.048	0.771	0	0.545
9606.ENSP00000299299	9606.ENSP00000370571	PCBD1	TH	9606	0.987	0.095	0	0	0.542	0	0.938	0.574
9606.ENSP00000299299	9606.ENSP00000438804	PCBD1	HNF1A	9606	0.995	0	0	0	0.042	0.971	0	0.843
9606.ENSP00000299766	9606.ENSP00000414303	MC4R	BDNF	9606	0.761	0	0	0	0	0	0	0.761
9606.ENSP00000299766	9606.ENSP00000380432	MC4R	INS	9606	0.786	0	0	0	0	0	0	0.786
9606.ENSP00000299766	9606.ENSP00000308339	MC4R	SEC16B	9606	0.823	0	0	0	0	0	0	0.823
9606.ENSP00000299766	9606.ENSP00000350364	MC4R	NEGR1	9606	0.845	0	0	0	0.072	0.091	0	0.832
9606.ENSP00000299766	9606.ENSP00000308024	MC4R	PCSK1	9606	0.853	0	0	0	0.062	0	0	0.85
9606.ENSP00000299766	9606.ENSP00000330393	MC4R	LEPR	9606	0.881	0	0	0	0	0	0	0.881
9606.ENSP00000299766	9606.ENSP00000312652	MC4R	LEP	9606	0.944	0	0	0	0	0	0	0.944
9606.ENSP00000299766	9606.ENSP00000418823	MC4R	FTO	9606	0.944	0	0	0	0	0	0	0.944
9606.ENSP00000301455	9606.ENSP00000385523	ANGPTL4	PPARA	9606	0.843	0	0	0	0	0.045	0.4	0.749
9606.ENSP00000301455	9606.ENSP00000497642	ANGPTL4	LPL	9606	0.994	0	0	0	0.049	0.236	0.9	0.93
9606.ENSP00000301457	9606.ENSP00000377411	NDUFA7	NDUFA4L2	9606	0.804	0	0	0	0.603	0.071	0.467	0.123
9606.ENSP00000301457	9606.ENSP00000358272	NDUFA7	NDUFAF4	9606	0.859	0	0	0	0.054	0	0.838	0.157
9606.ENSP00000301457	9606.ENSP00000323076	NDUFA7	NDUFAF3	9606	0.901	0	0	0	0.336	0	0.838	0.155
9606.ENSP00000301457	9606.ENSP00000354728	NDUFA7	MT-ND4L	9606	0.982	0	0	0	0	0.856	0.851	0.254
9606.ENSP00000301457	9606.ENSP00000354665	NDUFA7	MT-ND6	9606	0.984	0	0	0	0	0.856	0.851	0.325
9606.ENSP00000301457	9606.ENSP00000339720	NDUFA7	NDUFA4	9606	0.993	0	0	0	0.621	0.252	0.944	0.616
9606.ENSP00000301457	9606.ENSP00000355206	NDUFA7	MT-ND3	9606	0.997	0	0	0	0.087	0.856	0.967	0.486
9606.ENSP00000301457	9606.ENSP00000355046	NDUFA7	MT-ND2	9606	0.998	0	0	0	0.075	0.939	0.967	0.268
9606.ENSP00000301457	9606.ENSP00000354687	NDUFA7	MT-ND1	9606	0.998	0	0	0	0.157	0.917	0.967	0.329
9606.ENSP00000301457	9606.ENSP00000483888	NDUFA7	NDUFB1	9606	0.998	0	0	0	0.31	0.938	0.9	0.704
9606.ENSP00000301457	9606.ENSP00000354961	NDUFA7	MT-ND4	9606	0.998	0	0	0	0.137	0.918	0.967	0.364
9606.ENSP00000301457	9606.ENSP00000354813	NDUFA7	MT-ND5	9606	0.998	0	0	0	0.103	0.915	0.967	0.381
9606.ENSP00000301457	9606.ENSP00000497587	NDUFA7	NDUFV1	9606	0.999	0	0	0	0.524	0.974	0.967	0.813
9606.ENSP00000301457	9606.ENSP00000418438	NDUFA7	NDUFA3	9606	0.999	0	0	0	0.718	0.922	0.967	0.769
9606.ENSP00000301457	9606.ENSP00000389160	NDUFA7	NDUFA11	9606	0.999	0	0	0	0.895	0.852	0.944	0.752
9606.ENSP00000301457	9606.ENSP00000360492	NDUFA7	NDUFA1	9606	0.999	0	0	0	0.472	0.932	0.967	0.766
9606.ENSP00000301457	9606.ENSP00000369176	NDUFA7	NDUFB6	9606	0.999	0	0	0	0.697	0.938	0.967	0.673
9606.ENSP00000301457	9606.ENSP00000315774	NDUFA7	NDUFS8	9606	0.999	0	0	0	0.805	0.973	0.967	0.907
9606.ENSP00000301457	9606.ENSP00000362873	NDUFA7	NDUFA8	9606	0.999	0	0	0	0.756	0.959	0.967	0.77
9606.ENSP00000301457	9606.ENSP00000362058	NDUFA7	NDUFS5	9606	0.999	0	0	0	0.807	0.998	0.9	0.619
9606.ENSP00000301457	9606.ENSP00000356972	NDUFA7	NDUFS2	9606	0.999	0	0	0	0.383	0.966	0.967	0.528
9606.ENSP00000301457	9606.ENSP00000346196	NDUFA7	NDUFV3	9606	0.999	0	0	0	0.401	0.938	0.967	0.808
9606.ENSP00000301457	9606.ENSP00000423673	NDUFA7	NDUFA13	9606	0.999	0	0	0	0.919	0.97	0.967	0.84
9606.ENSP00000301457	9606.ENSP00000407336	NDUFA7	NDUFB3	9606	0.999	0	0	0	0.567	0.92	0.967	0.833
9606.ENSP00000301457	9606.ENSP00000458770	NDUFA7	NDUFAB1	9606	0.999	0	0	0	0.45	0.992	0.967	0.526
9606.ENSP00000301457	9606.ENSP00000392709	NDUFA7	NDUFS1	9606	0.999	0	0	0	0.304	0.974	0.967	0.829
9606.ENSP00000301457	9606.ENSP00000327268	NDUFA7	NDUFV2	9606	0.999	0	0	0	0.373	0.941	0.967	0.83
9606.ENSP00000301457	9606.ENSP00000441126	NDUFA7	NDUFC1	9606	0.999	0	0	0	0.512	0.825	0.967	0.722
9606.ENSP00000301457	9606.ENSP00000417142	NDUFA7	NDUFA5	9606	0.999	0	0	0	0.469	0.948	0.967	0.832
9606.ENSP00000301457	9606.ENSP00000482543	NDUFA7	NDUFA6	9606	0.999	0	0	0	0.638	0.998	0.967	0.953
9606.ENSP00000301457	9606.ENSP00000419087	NDUFA7	NDUFB2	9606	0.999	0	0	0	0.23	0.905	0.967	0.856
9606.ENSP00000301457	9606.ENSP00000330737	NDUFA7	NDUFA12	9606	0.999	0	0	0	0.666	0.999	0.967	0.826
9606.ENSP00000301908	9606.ENSP00000400894	PNOC	PENK	9606	0.702	0	0	0	0	0	0.5	0.428
9606.ENSP00000301921	9606.ENSP00000313921	SOX7	MSRA	9606	0.863	0	0	0	0.062	0	0	0.86
9606.ENSP00000302630	9606.ENSP00000332208	ONECUT1	RFX6	9606	0.708	0	0	0	0.047	0	0	0.707
9606.ENSP00000302630	9606.ENSP00000355925	ONECUT1	PROX1	9606	0.77	0	0	0	0.108	0	0	0.752
9606.ENSP00000302630	9606.ENSP00000312987	ONECUT1	HNF4A	9606	0.867	0	0	0	0.106	0.062	0	0.855
9606.ENSP00000302630	9606.ENSP00000438804	ONECUT1	HNF1A	9606	0.916	0	0	0	0.068	0	0	0.914
9606.ENSP00000302630	9606.ENSP00000370421	ONECUT1	PDX1	9606	0.928	0	0	0	0.061	0	0.75	0.72
9606.ENSP00000302630	9606.ENSP00000480291	ONECUT1	HNF1B	9606	0.956	0	0	0	0.065	0	0.75	0.827
9606.ENSP00000302630	9606.ENSP00000400341	ONECUT1	FOXA2	9606	0.963	0	0	0	0.092	0.292	0	0.947
9606.ENSP00000302830	9606.ENSP00000498603	MAEA	WDR26	9606	0.969	0	0	0	0.06	0.694	0.54	0.798
9606.ENSP00000302961	9606.ENSP00000354558	HSPA4	MTOR	9606	0.748	0	0	0	0.049	0.313	0	0.646
9606.ENSP00000302961	9606.ENSP00000401445	HSPA4	ERN1	9606	0.783	0	0	0	0	0.094	0	0.77
9606.ENSP00000302961	9606.ENSP00000478887	HSPA4	MYC	9606	0.839	0	0	0	0.064	0.174	0	0.809
9606.ENSP00000302961	9606.ENSP00000379457	HSPA4	FAF1	9606	0.85	0	0	0	0.088	0.688	0	0.515
9606.ENSP00000302961	9606.ENSP00000381185	HSPA4	BCL2	9606	0.899	0	0	0	0	0	0	0.899
9606.ENSP00000302961	9606.ENSP00000405330	HSPA4	ESR1	9606	0.931	0	0	0	0	0.801	0	0.668
9606.ENSP00000302961	9606.ENSP00000347184	HSPA4	HTT	9606	0.958	0	0	0	0.064	0.091	0	0.954
9606.ENSP00000302961	9606.ENSP00000355865	HSPA4	PRKN	9606	0.971	0	0	0	0	0.835	0	0.834
9606.ENSP00000302961	9606.ENSP00000363089	HSPA4	TLR4	9606	0.996	0	0	0	0	0.337	0	0.995
9606.ENSP00000303058	9606.ENSP00000427550	CEP120	CEP192	9606	0.72	0	0	0	0.139	0.151	0	0.647
9606.ENSP00000303058	9606.ENSP00000410216	CEP120	POC5	9606	0.754	0	0	0	0.159	0	0	0.72
9606.ENSP00000303058	9606.ENSP00000352572	CEP120	PCNT	9606	0.866	0	0	0	0.106	0.098	0	0.847
9606.ENSP00000303208	9606.ENSP00000321334	PCSK9	LPA	9606	0.71	0	0	0	0.084	0	0	0.697
9606.ENSP00000303706	9606.ENSP00000355958	CDC25A	DTL	9606	0.755	0	0	0	0.663	0	0	0.302
9606.ENSP00000303706	9606.ENSP00000478887	CDC25A	MYC	9606	0.95	0	0	0	0.088	0.053	0.75	0.797
9606.ENSP00000303830	9606.ENSP00000323568	INSR	SLC2A2	9606	0.713	0	0	0	0	0.072	0	0.703
9606.ENSP00000303830	9606.ENSP00000414303	INSR	BDNF	9606	0.726	0	0	0	0	0.044	0.65	0.248
9606.ENSP00000303830	9606.ENSP00000312652	INSR	LEP	9606	0.744	0	0	0	0	0	0	0.744
9606.ENSP00000303830	9606.ENSP00000369442	INSR	KL	9606	0.911	0	0	0	0	0	0.9	0.15
9606.ENSP00000303830	9606.ENSP00000481249	INSR	SOCS2	9606	0.918	0	0	0	0	0.091	0.9	0.171
9606.ENSP00000303830	9606.ENSP00000493728	INSR	GRB10	9606	0.983	0	0	0	0.063	0.855	0.5	0.787
